#Version 2

#MOB
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  6
Mastery2  6
Mastery3  6
Mastery4  6
Mastery5  6
Mastery6  0
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       10
End       
#TRAINER
Name      George~
Sn1       'taunt'
Sn2       'shieldblock'
Sn3       'combat art'
Sn4       'enhanced damage'
Sn5       'rescue'
Sn6       'reserved'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  5
Mastery2  5
Mastery3  5
Mastery4  5
Mastery5  5
Mastery6  0
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      10000
Pid       11
End       
#TRAINER
Name      Greg~
Sn1       'taunt'
Sn2       'shieldblock'
Sn3       'combat art'
Sn4       'enhanced damage'
Sn5       'rescue'
Sn6       'reserved'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  6
Mastery2  6
Mastery3  6
Mastery4  6
Mastery5  6
Mastery6  0
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       12
End       
#TRAINER
Name      Philicia~
Sn1       'elbowjab'
Sn2       'blitz'
Sn3       'neckpinch'
Sn4       'sidekick'
Sn5       'roundhouse'
Sn6       'featherfoot'
Sn7       'limber'
Sn8       'cleansing'
Sn9       'pranayama'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  5
Mastery2  5
Mastery3  5
Mastery4  5
Mastery5  5
Mastery6  5
Mastery7  5
Mastery8  5
Mastery9  5
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      10000
Pid       13
End       
#TRAINER
Name      Becky~
Sn1       'elbowjab'
Sn2       'blitz'
Sn3       'neckpinch'
Sn4       'sidekick'
Sn5       'roundhouse'
Sn6       'featherfoot'
Sn7       'limber'
Sn8       'cleansing'
Sn9       'pranayama'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  6
Mastery2  6
Mastery3  6
Mastery4  6
Mastery5  6
Mastery6  6
Mastery7  6
Mastery8  6
Mastery9  6
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       14
End       
#TRAINER
Name      Grace~
Sn1       'begging'
Sn2       'peek'
Sn3       'steal'
Sn4       'climb'
Sn5       'reserved'
Sn6       'reserved'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  5
Mastery2  5
Mastery3  5
Mastery4  5
Mastery5  0
Mastery6  0
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      10000
Pid       15
End       
#TRAINER
Name      Grien~
Sn1       'begging'
Sn2       'peek'
Sn3       'steal'
Sn4       'climb'
Sn5       'reserved'
Sn6       'reserved'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  6
Mastery2  6
Mastery3  6
Mastery4  6
Mastery5  0
Mastery6  0
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       16
End       
#TRAINER
Name      Zion~
Sn1       'escapism'
Sn2       'hide'
Sn3       'sneak'
Sn4       'daggers'
Sn5       'forage'
Sn6       'forage'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  5
Mastery2  5
Mastery3  5
Mastery4  5
Mastery5  5
Mastery6  5
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      10000
Pid       17
End       
#TRAINER
Name      Holly~
Sn1       'escapism'
Sn2       'hide'
Sn3       'sneak'
Sn4       'daggers'
Sn5       'forage'
Sn6       'forage'
Sn7       'reserved'
Sn8       'reserved'
Sn9       'reserved'
Sn10      'reserved'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  6
Mastery2  6
Mastery3  6
Mastery4  6
Mastery5  6
Mastery6  6
Mastery7  0
Mastery8  0
Mastery9  0
Mastery10 0
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       18
End       
#TRAINER
Name      Bill~
Sn1       'acid blast'
Sn2       'acidic ball'
Sn3       'remove trap'
Sn4       'sagacity'
Sn5       'shield'
Sn6       'continual light'
Sn7       'faerie fog'
Sn8       'fire bolt'
Sn9       'identify'
Sn10      'kindred strength'
Sn11      'reserved'
Sn12      'reserved'
Sn13      'reserved'
Sn14      'reserved'
Sn15      'reserved'
Sn16      'reserved'
Sn17      'reserved'
Sn18      'reserved'
Sn19      'reserved'
Sn20      'reserved'
Mastery1  5
Mastery2  5
Mastery3  5
Mastery4  5
Mastery5  5
Mastery6  5
Mastery7  5
Mastery8  5
Mastery9  5
Mastery10 5
Mastery11 0
Mastery12 0
Mastery13 0
Mastery14 0
Mastery15 0
Mastery16 0
Mastery17 0
Mastery18 0
Mastery19 0
Mastery20 0
Cost      25000
Pid       19
End       
#TRAINER
Name      Bill~
Sn1       'acid blast'
Sn2       'acidic ball'
Sn3       'remove trap'
